,ScrapingDate,ScrapingSite,Origin,Destination,OriginName,DestinationName,EstimatedDepartureTime,EstimatedArrivalTime,EstimatedTotalTransitTimeDays,EstimatedTotalTransitTimeHours,TotalCO2EmissionsKg,TotalDistanceMeters,CutOffs,NumberOfLegs,Legs
23,2022-11-29,Maersk,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2022-12-28 15:30:00,2023-01-30 00:01:00,32 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'JEPPESEN MAERSK', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2022-12-28 15:30:00', 'EstimatedArrivalTime': '2023-01-10 12:30:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRATAN', 'imo': '9394894', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8044'}, 'EstimatedDepartureTime': '2023-01-13 14:30:00', 'EstimatedArrivalTime': '2023-01-30 00:01:00'}}"
24,2022-11-29,Maersk,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2022-11-30 15:30:00,2023-01-04 20:00:00,35 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'FORT DESAIX', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2022-11-30 15:30:00', 'EstimatedArrivalTime': '2022-12-13 12:30:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRANI', 'imo': '9409352', 'flag': 'SG', 'build_year_ship': '2010', 'service': 'CLX', 'callsign': '9V8208'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-16 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-04 20:00:00'}}"
25,2022-11-29,Maersk,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2022-12-07 15:30:00,2023-01-11 20:00:00,35 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'JEPPESEN MAERSK', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2022-12-07 15:30:00', 'EstimatedArrivalTime': '2022-12-20 12:30:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BATAM', 'imo': '9355331', 'flag': 'SG', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': '9VHF2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-23 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-11 20:00:00'}}"
26,2022-11-29,Maersk,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2022-12-14 15:30:00,2023-01-18 20:00:00,35 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'JENS MAERSK', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2022-12-14 15:30:00', 'EstimatedArrivalTime': '2022-12-27 12:30:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'SAFMARINE BENGUELA', 'imo': '9355367', 'flag': 'HK', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': 'VRLA3'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-30 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-18 20:00:00'}}"
27,2022-11-29,Maersk,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2022-12-21 15:30:00,2023-01-25 20:00:00,35 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'FORT DESAIX', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2022-12-21 15:30:00', 'EstimatedArrivalTime': '2023-01-03 12:30:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BUTON', 'imo': '9392925', 'flag': 'SG', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': '9V7498'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-06 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-25 20:00:00'}}"
28,2022-11-29,Maersk,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2022-12-28 15:30:00,2023-02-01 20:00:00,35 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'JEPPESEN MAERSK', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2022-12-28 15:30:00', 'EstimatedArrivalTime': '2023-01-10 12:30:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRATAN', 'imo': '9394894', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8044'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-13 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-02-01 20:00:00'}}"
29,2022-11-29,Maersk,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2022-11-28 12:02:00,2022-12-21 10:00:00,23 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'LEDA MAERSK', 'imo': '9190755', 'flag': 'HK', 'build_year_ship': '2001', 'service': 'ECUMED', 'callsign': 'VRTU8'}, 'EstimatedDepartureTime': '2022-11-28 12:02:00', 'EstimatedArrivalTime': '2022-11-29 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BATUR', 'imo': '9402029', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8207'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-02 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-21 10:00:00'}}"
30,2022-11-29,Maersk,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2022-12-05 16:00:00,2022-12-28 17:00:00,23 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'SAFMARINE NOKWANDA', 'imo': '9294393', 'flag': 'HK', 'build_year_ship': '2004', 'service': 'ECUMED', 'callsign': 'VRLA4'}, 'EstimatedDepartureTime': '2022-12-05 16:00:00', 'EstimatedArrivalTime': '2022-12-06 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BULAN', 'imo': '9355343', 'flag': 'SG', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': '9V7693'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-09 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-28 17:00:00'}}"
31,2022-11-29,Maersk,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2022-12-12 16:00:00,2023-01-04 10:00:00,23 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'SAFMARINE NOMAZWE', 'imo': '9294381', 'flag': 'HK', 'build_year_ship': '2003', 'service': 'ECUMED', 'callsign': 'VRKZ7'}, 'EstimatedDepartureTime': '2022-12-12 16:00:00', 'EstimatedArrivalTime': '2022-12-13 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRANI', 'imo': '9409352', 'flag': 'SG', 'build_year_ship': '2010', 'service': 'CLX', 'callsign': '9V8208'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-16 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-04 10:00:00'}}"
32,2022-11-29,Maersk,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2022-12-19 16:00:00,2023-01-11 10:00:00,23 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'LARS MAERSK', 'imo': '9294379', 'flag': 'DK', 'build_year_ship': '2004', 'service': 'ECUMED', 'callsign': 'OVSB2'}, 'EstimatedDepartureTime': '2022-12-19 16:00:00', 'EstimatedArrivalTime': '2022-12-20 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BATAM', 'imo': '9355331', 'flag': 'SG', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': '9VHF2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-23 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-11 10:00:00'}}"
33,2022-11-29,Maersk,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2022-12-26 16:00:00,2023-01-18 10:00:00,23 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'LUNA MAERSK', 'imo': '9190781', 'flag': 'DK', 'build_year_ship': '2001', 'service': 'ECUMED', 'callsign': 'OWFT2'}, 'EstimatedDepartureTime': '2022-12-26 16:00:00', 'EstimatedArrivalTime': '2022-12-27 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'SAFMARINE BENGUELA', 'imo': '9355367', 'flag': 'HK', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': 'VRLA3'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-30 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Amsterdam Container Terminal Vrede Amsterdam', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-18 10:00:00'}}"
34,2022-11-29,Maersk,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2022-11-28 12:02:00,2022-12-17 06:00:00,19 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'LEDA MAERSK', 'imo': '9190755', 'flag': 'HK', 'build_year_ship': '2001', 'service': 'ECUMED', 'callsign': 'VRTU8'}, 'EstimatedDepartureTime': '2022-11-28 12:02:00', 'EstimatedArrivalTime': '2022-11-29 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Antwerp PSA Antwerp K913 Noordzee', 'Vessel': {'vessel_name': 'MAERSK BATUR', 'imo': '9402029', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8207'}, 'EstimatedDepartureTime': '2022-12-02 14:30:00', 'EstimatedArrivalTime': '2022-12-17 06:00:00'}}"
35,2022-11-29,Maersk,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2022-12-05 16:00:00,2022-12-24 06:00:00,19 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'SAFMARINE NOKWANDA', 'imo': '9294393', 'flag': 'HK', 'build_year_ship': '2004', 'service': 'ECUMED', 'callsign': 'VRLA4'}, 'EstimatedDepartureTime': '2022-12-05 16:00:00', 'EstimatedArrivalTime': '2022-12-06 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Antwerp PSA Antwerp K913 Noordzee', 'Vessel': {'vessel_name': 'MAERSK BULAN', 'imo': '9355343', 'flag': 'SG', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': '9V7693'}, 'EstimatedDepartureTime': '2022-12-09 14:30:00', 'EstimatedArrivalTime': '2022-12-24 06:00:00'}}"
36,2022-11-29,Maersk,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2022-12-12 16:00:00,2022-12-30 14:00:00,18 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'SAFMARINE NOMAZWE', 'imo': '9294381', 'flag': 'HK', 'build_year_ship': '2003', 'service': 'ECUMED', 'callsign': 'VRKZ7'}, 'EstimatedDepartureTime': '2022-12-12 16:00:00', 'EstimatedArrivalTime': '2022-12-13 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Antwerp PSA Antwerp K913 Noordzee', 'Vessel': {'vessel_name': 'MAERSK BRANI', 'imo': '9409352', 'flag': 'SG', 'build_year_ship': '2010', 'service': 'CLX', 'callsign': '9V8208'}, 'EstimatedDepartureTime': '2022-12-16 14:30:00', 'EstimatedArrivalTime': '2022-12-30 14:00:00'}}"
37,2022-11-29,Maersk,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2022-12-19 16:00:00,2023-01-07 06:00:00,19 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'LARS MAERSK', 'imo': '9294379', 'flag': 'DK', 'build_year_ship': '2004', 'service': 'ECUMED', 'callsign': 'OVSB2'}, 'EstimatedDepartureTime': '2022-12-19 16:00:00', 'EstimatedArrivalTime': '2022-12-20 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Antwerp PSA Antwerp K913 Noordzee', 'Vessel': {'vessel_name': 'MAERSK BATAM', 'imo': '9355331', 'flag': 'SG', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': '9VHF2'}, 'EstimatedDepartureTime': '2022-12-23 14:30:00', 'EstimatedArrivalTime': '2023-01-07 06:00:00'}}"
38,2022-11-29,Maersk,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2022-12-26 16:00:00,2023-01-14 06:00:00,19 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'LUNA MAERSK', 'imo': '9190781', 'flag': 'DK', 'build_year_ship': '2001', 'service': 'ECUMED', 'callsign': 'OWFT2'}, 'EstimatedDepartureTime': '2022-12-26 16:00:00', 'EstimatedArrivalTime': '2022-12-27 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Antwerp PSA Antwerp K913 Noordzee', 'Vessel': {'vessel_name': 'SAFMARINE BENGUELA', 'imo': '9355367', 'flag': 'HK', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': 'VRLA3'}, 'EstimatedDepartureTime': '2022-12-30 14:30:00', 'EstimatedArrivalTime': '2023-01-14 06:00:00'}}"
39,2022-11-29,Maersk,Buenaventura TCBUEN,Moerdijk Delta Marine Terminal BV,Buenaventura TCBUEN,Moerdijk Delta Marine Terminal BV,2022-11-28 12:02:00,2022-12-21 20:00:00,23 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'LEDA MAERSK', 'imo': '9190755', 'flag': 'HK', 'build_year_ship': '2001', 'service': 'ECUMED', 'callsign': 'VRTU8'}, 'EstimatedDepartureTime': '2022-11-28 12:02:00', 'EstimatedArrivalTime': '2022-11-29 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BATUR', 'imo': '9402029', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8207'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-02 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-21 20:00:00'}}"
40,2022-11-29,Maersk,Buenaventura TCBUEN,Moerdijk Delta Marine Terminal BV,Buenaventura TCBUEN,Moerdijk Delta Marine Terminal BV,2022-12-05 16:00:00,2022-12-29 03:00:00,23 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'SAFMARINE NOKWANDA', 'imo': '9294393', 'flag': 'HK', 'build_year_ship': '2004', 'service': 'ECUMED', 'callsign': 'VRLA4'}, 'EstimatedDepartureTime': '2022-12-05 16:00:00', 'EstimatedArrivalTime': '2022-12-06 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BULAN', 'imo': '9355343', 'flag': 'SG', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': '9V7693'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-09 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-29 03:00:00'}}"
41,2022-11-29,Maersk,Buenaventura TCBUEN,Moerdijk Delta Marine Terminal BV,Buenaventura TCBUEN,Moerdijk Delta Marine Terminal BV,2022-12-12 16:00:00,2023-01-04 20:00:00,23 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'SAFMARINE NOMAZWE', 'imo': '9294381', 'flag': 'HK', 'build_year_ship': '2003', 'service': 'ECUMED', 'callsign': 'VRKZ7'}, 'EstimatedDepartureTime': '2022-12-12 16:00:00', 'EstimatedArrivalTime': '2022-12-13 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRANI', 'imo': '9409352', 'flag': 'SG', 'build_year_ship': '2010', 'service': 'CLX', 'callsign': '9V8208'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-16 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-04 20:00:00'}}"
42,2022-11-29,Maersk,Buenaventura TCBUEN,Moerdijk Delta Marine Terminal BV,Buenaventura TCBUEN,Moerdijk Delta Marine Terminal BV,2022-12-19 16:00:00,2023-01-11 20:00:00,23 days,,,,,,"{'1': {'OriginName': 'Buenaventura TCBUEN', 'DestinationName': 'Balboa Balboa Port Terminal', 'Vessel': {'vessel_name': 'LARS MAERSK', 'imo': '9294379', 'flag': 'DK', 'build_year_ship': '2004', 'service': 'ECUMED', 'callsign': 'OVSB2'}, 'EstimatedDepartureTime': '2022-12-19 16:00:00', 'EstimatedArrivalTime': '2022-12-20 14:00:00'}, '2': {'OriginName': 'Balboa Balboa Port Terminal', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BATAM', 'imo': '9355331', 'flag': 'SG', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': '9VHF2'}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2022-12-23 14:30:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '', 'EstimatedArrivalTime': '2023-01-11 20:00:00'}}"
