,ScrapingDate,ScrapingSite,Origin,Destination,OriginName,DestinationName,EstimatedDepartureTime,EstimatedArrivalTime,EstimatedTotalTransitTimeDays,EstimatedTotalTransitTimeHours,TotalCO2EmissionsKg,TotalDistanceMeters,CutOffs,NumberOfLegs,Legs
19,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,2023-06-15 08:30:00,2023-08-09 19:00:00,55 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'JPO LIBRA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-15 08:30:00', 'EstimatedArrivalTime': '2023-06-30 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BINTAN', 'imo': '9355288', 'flag': 'HK', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': 'VROX4'}, 'EstimatedDepartureTime': '2023-07-08 07:00:00', 'EstimatedArrivalTime': '2023-08-07 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-08 20:00:00', 'EstimatedArrivalTime': '2023-08-09 19:00:00'}}"
20,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,2023-06-22 08:30:00,2023-08-16 19:00:00,55 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'POLAR ARGENTINA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-22 08:30:00', 'EstimatedArrivalTime': '2023-07-07 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRANI', 'imo': '9409352', 'flag': 'SG', 'build_year_ship': '2010', 'service': 'CLX', 'callsign': '9V8208'}, 'EstimatedDepartureTime': '2023-07-15 07:00:00', 'EstimatedArrivalTime': '2023-08-14 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-15 20:00:00', 'EstimatedArrivalTime': '2023-08-16 19:00:00'}}"
21,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,2023-06-29 08:30:00,2023-08-30 19:00:00,62 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'POLAR PERU', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-29 08:30:00', 'EstimatedArrivalTime': '2023-07-14 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'SAFMARINE BENGUELA', 'imo': '9355367', 'flag': 'HK', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': 'VRLA3'}, 'EstimatedDepartureTime': '2023-07-29 07:00:00', 'EstimatedArrivalTime': '2023-08-28 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-29 20:00:00', 'EstimatedArrivalTime': '2023-08-30 19:00:00'}}"
22,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,2023-07-06 08:30:00,2023-08-30 19:00:00,55 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'POLAR COLOMBIA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-06 08:30:00', 'EstimatedArrivalTime': '2023-07-21 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'SAFMARINE BENGUELA', 'imo': '9355367', 'flag': 'HK', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': 'VRLA3'}, 'EstimatedDepartureTime': '2023-07-29 07:00:00', 'EstimatedArrivalTime': '2023-08-28 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-29 20:00:00', 'EstimatedArrivalTime': '2023-08-30 19:00:00'}}"
23,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,Arica Terminal Puerto Arica (TPA),Moerdijk Delta Marine Terminal BV,2023-07-13 08:30:00,2023-09-06 19:00:00,55 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'JPO LIBRA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-13 08:30:00', 'EstimatedArrivalTime': '2023-07-28 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'JPO PISCES', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': 'CLX', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-05 07:00:00', 'EstimatedArrivalTime': '2023-09-04 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Moerdijk Delta Marine Terminal BV', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-09-05 20:00:00', 'EstimatedArrivalTime': '2023-09-06 19:00:00'}}"
24,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-05-25 08:30:00,2023-07-17 00:01:00,53 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'POLAR ARGENTINA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-05-25 08:30:00', 'EstimatedArrivalTime': '2023-06-09 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRATAN', 'imo': '9394894', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8044'}, 'EstimatedDepartureTime': '2023-06-17 07:00:00', 'EstimatedArrivalTime': '2023-07-17 00:01:00'}}"
25,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-06-01 08:30:00,2023-07-24 00:01:00,53 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'FORT DESAIX', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-01 08:30:00', 'EstimatedArrivalTime': '2023-06-16 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'POLAR CHILE', 'imo': '9797187', 'flag': 'LR', 'build_year_ship': '2018', 'service': 'CLX', 'callsign': 'D5PH8'}, 'EstimatedDepartureTime': '2023-06-24 07:00:00', 'EstimatedArrivalTime': '2023-07-24 00:01:00'}}"
26,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-06-08 08:30:00,2023-07-31 00:01:00,53 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'POLAR COLOMBIA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-08 08:30:00', 'EstimatedArrivalTime': '2023-06-23 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BATUR', 'imo': '9402029', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8207'}, 'EstimatedDepartureTime': '2023-07-01 07:00:00', 'EstimatedArrivalTime': '2023-07-31 00:01:00'}}"
27,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-06-15 08:30:00,2023-08-07 00:01:00,53 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'JPO LIBRA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-15 08:30:00', 'EstimatedArrivalTime': '2023-06-30 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BINTAN', 'imo': '9355288', 'flag': 'HK', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': 'VROX4'}, 'EstimatedDepartureTime': '2023-07-08 07:00:00', 'EstimatedArrivalTime': '2023-08-07 00:01:00'}}"
28,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-06-22 08:30:00,2023-08-14 00:01:00,53 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'POLAR ARGENTINA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-22 08:30:00', 'EstimatedArrivalTime': '2023-07-07 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRANI', 'imo': '9409352', 'flag': 'SG', 'build_year_ship': '2010', 'service': 'CLX', 'callsign': '9V8208'}, 'EstimatedDepartureTime': '2023-07-15 07:00:00', 'EstimatedArrivalTime': '2023-08-14 00:01:00'}}"
29,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-06-29 08:30:00,2023-08-28 00:01:00,60 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'POLAR PERU', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-29 08:30:00', 'EstimatedArrivalTime': '2023-07-14 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'SAFMARINE BENGUELA', 'imo': '9355367', 'flag': 'HK', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': 'VRLA3'}, 'EstimatedDepartureTime': '2023-07-29 07:00:00', 'EstimatedArrivalTime': '2023-08-28 00:01:00'}}"
30,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-07-06 08:30:00,2023-08-28 00:01:00,53 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'POLAR COLOMBIA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-06 08:30:00', 'EstimatedArrivalTime': '2023-07-21 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'SAFMARINE BENGUELA', 'imo': '9355367', 'flag': 'HK', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': 'VRLA3'}, 'EstimatedDepartureTime': '2023-07-29 07:00:00', 'EstimatedArrivalTime': '2023-08-28 00:01:00'}}"
31,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-07-13 08:30:00,2023-09-04 00:01:00,53 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'JPO LIBRA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-13 08:30:00', 'EstimatedArrivalTime': '2023-07-28 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'JPO PISCES', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': 'CLX', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-05 07:00:00', 'EstimatedArrivalTime': '2023-09-04 00:01:00'}}"
32,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-05-25 08:30:00,2023-07-19 19:00:00,55 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'POLAR ARGENTINA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-05-25 08:30:00', 'EstimatedArrivalTime': '2023-06-09 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRATAN', 'imo': '9394894', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8044'}, 'EstimatedDepartureTime': '2023-06-17 07:00:00', 'EstimatedArrivalTime': '2023-07-17 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-18 20:00:00', 'EstimatedArrivalTime': '2023-07-19 19:00:00'}}"
33,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-06-01 08:30:00,2023-07-26 19:00:00,55 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'FORT DESAIX', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-01 08:30:00', 'EstimatedArrivalTime': '2023-06-16 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'POLAR CHILE', 'imo': '9797187', 'flag': 'LR', 'build_year_ship': '2018', 'service': 'CLX', 'callsign': 'D5PH8'}, 'EstimatedDepartureTime': '2023-06-24 07:00:00', 'EstimatedArrivalTime': '2023-07-24 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-07-25 20:00:00', 'EstimatedArrivalTime': '2023-07-26 19:00:00'}}"
34,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-06-08 08:30:00,2023-08-02 19:00:00,55 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'POLAR COLOMBIA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-08 08:30:00', 'EstimatedArrivalTime': '2023-06-23 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BATUR', 'imo': '9402029', 'flag': 'SG', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': '9V8207'}, 'EstimatedDepartureTime': '2023-07-01 07:00:00', 'EstimatedArrivalTime': '2023-07-31 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-01 20:00:00', 'EstimatedArrivalTime': '2023-08-02 19:00:00'}}"
35,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-06-15 08:30:00,2023-08-09 19:00:00,55 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'JPO LIBRA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-15 08:30:00', 'EstimatedArrivalTime': '2023-06-30 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BINTAN', 'imo': '9355288', 'flag': 'HK', 'build_year_ship': '2008', 'service': 'CLX', 'callsign': 'VROX4'}, 'EstimatedDepartureTime': '2023-07-08 07:00:00', 'EstimatedArrivalTime': '2023-08-07 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-08 20:00:00', 'EstimatedArrivalTime': '2023-08-09 19:00:00'}}"
36,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-06-22 08:30:00,2023-08-16 19:00:00,55 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'POLAR ARGENTINA', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-22 08:30:00', 'EstimatedArrivalTime': '2023-07-07 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'MAERSK BRANI', 'imo': '9409352', 'flag': 'SG', 'build_year_ship': '2010', 'service': 'CLX', 'callsign': '9V8208'}, 'EstimatedDepartureTime': '2023-07-15 07:00:00', 'EstimatedArrivalTime': '2023-08-14 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-15 20:00:00', 'EstimatedArrivalTime': '2023-08-16 19:00:00'}}"
37,2023-05-22,Maersk,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-06-29 08:30:00,2023-08-30 19:00:00,62 days,,,,,,"{'1': {'OriginName': 'Arica Terminal Puerto Arica (TPA)', 'DestinationName': 'Callao APM Terminals in Callao Port', 'Vessel': {'vessel_name': 'POLAR PERU', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-06-29 08:30:00', 'EstimatedArrivalTime': '2023-07-14 23:00:00'}, '2': {'OriginName': 'Callao APM Terminals in Callao Port', 'DestinationName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vessel': {'vessel_name': 'SAFMARINE BENGUELA', 'imo': '9355367', 'flag': 'HK', 'build_year_ship': '2009', 'service': 'CLX', 'callsign': 'VRLA3'}, 'EstimatedDepartureTime': '2023-07-29 07:00:00', 'EstimatedArrivalTime': '2023-08-28 00:01:00'}, '3': {'OriginName': 'Rotterdam APM 2 Terminal Maasvlakte II', 'DestinationName': 'Vlissingen Kloosterboer Vlissingen VOF', 'Vessel': {'vessel_name': 'barge', 'imo': '', 'flag': '', 'build_year_ship': '', 'service': '', 'callsign': ''}, 'EstimatedDepartureTime': '2023-08-29 20:00:00', 'EstimatedArrivalTime': '2023-08-30 19:00:00'}}"
